ds,y,estacion,tramo,dia_semana,es_feriado,hora
2024-12-31 21:00:00,546,Independencia,Norte,1,False,21
2024-12-31 22:00:00,123,Independencia,Norte,1,False,22
2024-12-31 23:00:00,0,Independencia,Norte,1,False,23
2025-01-01 00:00:00,0,Independencia,Norte,2,True,0
2025-01-01 01:00:00,0,Independencia,Norte,2,True,1
2025-01-01 02:00:00,0,Independencia,Norte,2,True,2
2025-01-01 03:00:00,0,Independencia,Norte,2,True,3
2025-01-01 04:00:00,1,Independencia,Norte,2,True,4
2025-01-01 05:00:00,207,Independencia,Norte,2,True,5
2025-01-01 06:00:00,888,Independencia,Norte,2,True,6
2025-01-01 07:00:00,1720,Independencia,Norte,2,True,7
2025-01-01 08:00:00,1884,Independencia,Norte,2,True,8
2025-01-01 09:00:00,893,Independencia,Norte,2,True,9
2025-01-01 10:00:00,432,Independencia,Norte,2,True,10
2025-01-01 11:00:00,203,Independencia,Norte,2,True,11
2025-01-01 12:00:00,257,Independencia,Norte,2,True,12
2025-01-01 13:00:00,241,Independencia,Norte,2,True,13
2025-01-01 14:00:00,295,Independencia,Norte,2,True,14
2025-01-01 15:00:00,432,Independencia,Norte,2,True,15
2025-01-01 16:00:00,744,Independencia,Norte,2,True,16
2025-01-01 17:00:00,1440,Independencia,Norte,2,True,17
2025-01-01 18:00:00,1405,Independencia,Norte,2,True,18
2025-01-01 19:00:00,1036,Independencia,Norte,2,True,19
2025-01-01 20:00:00,662,Independencia,Norte,2,True,20
2025-01-01 21:00:00,228,Independencia,Norte,2,True,21
2025-01-01 22:00:00,44,Independencia,Norte,2,True,22
2025-01-01 23:00:00,0,Independencia,Norte,2,True,23
2025-01-02 00:00:00,0,Independencia,Norte,3,False,0
2025-01-02 01:00:00,0,Independencia,Norte,3,False,1
2025-01-02 02:00:00,0,Independencia,Norte,3,False,2
2025-01-02 03:00:00,0,Independencia,Norte,3,False,3
2025-01-02 04:00:00,2,Independencia,Norte,3,False,4
2025-01-02 05:00:00,645,Independencia,Norte,3,False,5
2025-01-02 06:00:00,2217,Independencia,Norte,3,False,6
2025-01-02 07:00:00,4182,Independencia,Norte,3,False,7
2025-01-02 08:00:00,4050,Independencia,Norte,3,False,8
2025-01-02 09:00:00,2607,Independencia,Norte,3,False,9
2025-01-02 10:00:00,922,Independencia,Norte,3,False,10
2025-01-02 11:00:00,732,Independencia,Norte,3,False,11
2025-01-02 12:00:00,688,Independencia,Norte,3,False,12
2025-01-02 13:00:00,712,Independencia,Norte,3,False,13
2025-01-02 14:00:00,800,Independencia,Norte,3,False,14
2025-01-02 15:00:00,939,Independencia,Norte,3,False,15
2025-01-02 16:00:00,1961,Independencia,Norte,3,False,16
2025-01-02 17:00:00,2828,Independencia,Norte,3,False,17
2025-01-02 18:00:00,3963,Independencia,Norte,3,False,18
2025-01-02 19:00:00,3329,Independencia,Norte,3,False,19
2025-01-02 20:00:00,1753,Independencia,Norte,3,False,20
2025-01-02 21:00:00,598,Independencia,Norte,3,False,21
2025-01-02 22:00:00,123,Independencia,Norte,3,False,22
2025-01-02 23:00:00,0,Independencia,Norte,3,False,23
2025-01-03 00:00:00,0,Independencia,Norte,4,False,0
2025-01-03 01:00:00,0,Independencia,Norte,4,False,1
2025-01-03 02:00:00,0,Independencia,Norte,4,False,2
2025-01-03 03:00:00,0,Independencia,Norte,4,False,3
2025-01-03 04:00:00,2,Independencia,Norte,4,False,4
2025-01-03 05:00:00,554,Independencia,Norte,4,False,5
2025-01-03 06:00:00,2282,Independencia,Norte,4,False,6
2025-01-03 07:00:00,4452,Independencia,Norte,4,False,7
2025-01-03 08:00:00,4447,Independencia,Norte,4,False,8
2025-01-03 09:00:00,2378,Independencia,Norte,4,False,9
2025-01-03 10:00:00,978,Independencia,Norte,4,False,10
2025-01-03 11:00:00,864,Independencia,Norte,4,False,11
2025-01-03 12:00:00,616,Independencia,Norte,4,False,12
2025-01-03 13:00:00,700,Independencia,Norte,4,False,13
2025-01-03 14:00:00,685,Independencia,Norte,4,False,14
2025-01-03 15:00:00,1091,Independencia,Norte,4,False,15
2025-01-03 16:00:00,1879,Independencia,Norte,4,False,16
2025-01-03 17:00:00,3171,Independencia,Norte,4,False,17
2025-01-03 18:00:00,4266,Independencia,Norte,4,False,18
2025-01-03 19:00:00,3785,Independencia,Norte,4,False,19
2025-01-03 20:00:00,1490,Independencia,Norte,4,False,20
2025-01-03 21:00:00,454,Independencia,Norte,4,False,21
2025-01-03 22:00:00,116,Independencia,Norte,4,False,22
2025-01-03 23:00:00,0,Independencia,Norte,4,False,23
2025-01-04 00:00:00,0,Independencia,Norte,5,False,0
2025-01-04 01:00:00,0,Independencia,Norte,5,False,1
2025-01-04 02:00:00,0,Independencia,Norte,5,False,2
2025-01-04 03:00:00,0,Independencia,Norte,5,False,3
2025-01-04 04:00:00,1,Independencia,Norte,5,False,4
2025-01-04 05:00:00,398,Independencia,Norte,5,False,5
2025-01-04 06:00:00,1509,Independencia,Norte,5,False,6
2025-01-04 07:00:00,3353,Independencia,Norte,5,False,7
2025-01-04 08:00:00,3565,Independencia,Norte,5,False,8
2025-01-04 09:00:00,1613,Independencia,Norte,5,False,9
2025-01-04 10:00:00,780,Independencia,Norte,5,False,10
2025-01-04 11:00:00,569,Independencia,Norte,5,False,11
2025-01-04 12:00:00,559,Independencia,Norte,5,False,12
2025-01-04 13:00:00,583,Independencia,Norte,5,False,13
2025-01-04 14:00:00,648,Independencia,Norte,5,False,14
2025-01-04 15:00:00,536,Independencia,Norte,5,False,15
2025-01-04 16:00:00,1502,Independencia,Norte,5,False,16
2025-01-04 17:00:00,1915,Independencia,Norte,5,False,17
2025-01-04 18:00:00,2993,Independencia,Norte,5,False,18
2025-01-04 19:00:00,2688,Independencia,Norte,5,False,19
2025-01-04 20:00:00,1203,Independencia,Norte,5,False,20
2025-01-04 21:00:00,365,Independencia,Norte,5,False,21
2025-01-04 22:00:00,94,Independencia,Norte,5,False,22
2025-01-04 23:00:00,0,Independencia,Norte,5,False,23
2025-01-05 00:00:00,0,Independencia,Norte,6,False,0
2025-01-05 01:00:00,0,Independencia,Norte,6,False,1
2025-01-05 02:00:00,0,Independencia,Norte,6,False,2
2025-01-05 03:00:00,0,Independencia,Norte,6,False,3
2025-01-05 04:00:00,1,Independencia,Norte,6,False,4
2025-01-05 05:00:00,344,Independencia,Norte,6,False,5
2025-01-05 06:00:00,1082,Independencia,Norte,6,False,6
2025-01-05 07:00:00,2296,Independencia,Norte,6,False,7
2025-01-05 08:00:00,2433,Independencia,Norte,6,False,8
2025-01-05 09:00:00,1340,Independencia,Norte,6,False,9
2025-01-05 10:00:00,611,Independencia,Norte,6,False,10
2025-01-05 11:00:00,387,Independencia,Norte,6,False,11
2025-01-05 12:00:00,423,Independencia,Norte,6,False,12
2025-01-05 13:00:00,354,Independencia,Norte,6,False,13
2025-01-05 14:00:00,419,Independencia,Norte,6,False,14
2025-01-05 15:00:00,573,Independencia,Norte,6,False,15
2025-01-05 16:00:00,1169,Independencia,Norte,6,False,16
2025-01-05 17:00:00,2299,Independencia,Norte,6,False,17
2025-01-05 18:00:00,2416,Independencia,Norte,6,False,18
2025-01-05 19:00:00,1622,Independencia,Norte,6,False,19
2025-01-05 20:00:00,950,Independencia,Norte,6,False,20
2025-01-05 21:00:00,294,Independencia,Norte,6,False,21
2025-01-05 22:00:00,61,Independencia,Norte,6,False,22
2025-01-05 23:00:00,0,Independencia,Norte,6,False,23
2025-01-06 00:00:00,0,Independencia,Norte,0,False,0
2025-01-06 01:00:00,0,Independencia,Norte,0,False,1
2025-01-06 02:00:00,0,Independencia,Norte,0,False,2
2025-01-06 03:00:00,0,Independencia,Norte,0,False,3
2025-01-06 04:00:00,2,Independencia,Norte,0,False,4
2025-01-06 05:00:00,567,Independencia,Norte,0,False,5
2025-01-06 06:00:00,1987,Independencia,Norte,0,False,6
2025-01-06 07:00:00,4606,Independencia,Norte,0,False,7
2025-01-06 08:00:00,4141,Independencia,Norte,0,False,8
2025-01-06 09:00:00,2143,Independencia,Norte,0,False,9
2025-01-06 10:00:00,1202,Independencia,Norte,0,False,10
2025-01-06 11:00:00,721,Independencia,Norte,0,False,11
2025-01-06 12:00:00,699,Independencia,Norte,0,False,12
2025-01-06 13:00:00,718,Independencia,Norte,0,False,13
2025-01-06 14:00:00,725,Independencia,Norte,0,False,14
2025-01-06 15:00:00,1089,Independencia,Norte,0,False,15
2025-01-06 16:00:00,1657,Independencia,Norte,0,False,16
2025-01-06 17:00:00,2736,Independencia,Norte,0,False,17
2025-01-06 18:00:00,4055,Independencia,Norte,0,False,18
2025-01-06 19:00:00,2619,Independencia,Norte,0,False,19
2025-01-06 20:00:00,1315,Independencia,Norte,0,False,20
2025-01-06 21:00:00,586,Independencia,Norte,0,False,21
2025-01-06 22:00:00,117,Independencia,Norte,0,False,22
2025-01-06 23:00:00,0,Independencia,Norte,0,False,23
2025-01-07 00:00:00,0,Independencia,Norte,1,False,0
2025-01-07 01:00:00,0,Independencia,Norte,1,False,1
2025-01-07 02:00:00,0,Independencia,Norte,1,False,2
2025-01-07 03:00:00,0,Independencia,Norte,1,False,3
2025-01-07 04:00:00,2,Independencia,Norte,1,False,4
2025-01-07 05:00:00,534,Independencia,Norte,1,False,5
2025-01-07 06:00:00,2166,Independencia,Norte,1,False,6
2025-01-07 07:00:00,4828,Independencia,Norte,1,False,7
2025-01-07 08:00:00,4285,Independencia,Norte,1,False,8
2025-01-07 09:00:00,2718,Independencia,Norte,1,False,9
2025-01-07 10:00:00,859,Independencia,Norte,1,False,10
2025-01-07 11:00:00,663,Independencia,Norte,1,False,11
2025-01-07 12:00:00,693,Independencia,Norte,1,False,12
2025-01-07 13:00:00,692,Independencia,Norte,1,False,13
2025-01-07 14:00:00,754,Independencia,Norte,1,False,14
2025-01-07 15:00:00,1054,Independencia,Norte,1,False,15
2025-01-07 16:00:00,2006,Independencia,Norte,1,False,16
2025-01-07 17:00:00,3635,Independencia,Norte,1,False,17
2025-01-07 18:00:00,4304,Independencia,Norte,1,False,18
2025-01-07 19:00:00,2696,Independencia,Norte,1,False,19
2025-01-07 20:00:00,1649,Independencia,Norte,1,False,20
2025-01-07 21:00:00,505,Independencia,Norte,1,False,21
2025-01-07 22:00:00,125,Independencia,Norte,1,False,22
2025-01-07 23:00:00,0,Independencia,Norte,1,False,23
2025-01-08 00:00:00,0,Independencia,Norte,2,False,0
2025-01-08 01:00:00,0,Independencia,Norte,2,False,1
2025-01-08 02:00:00,0,Independencia,Norte,2,False,2
2025-01-08 03:00:00,0,Independencia,Norte,2,False,3
2025-01-08 04:00:00,1,Independencia,Norte,2,False,4
2025-01-08 05:00:00,556,Independencia,Norte,2,False,5
2025-01-08 06:00:00,2327,Independencia,Norte,2,False,6
2025-01-08 07:00:00,4480,Independencia,Norte,2,False,7
2025-01-08 08:00:00,4048,Independencia,Norte,2,False,8
2025-01-08 09:00:00,2246,Independencia,Norte,2,False,9
2025-01-08 10:00:00,851,Independencia,Norte,2,False,10
2025-01-08 11:00:00,733,Independencia,Norte,2,False,11
2025-01-08 12:00:00,648,Independencia,Norte,2,False,12
2025-01-08 13:00:00,781,Independencia,Norte,2,False,13
2025-01-08 14:00:00,806,Independencia,Norte,2,False,14
2025-01-08 15:00:00,1061,Independencia,Norte,2,False,15
2025-01-08 16:00:00,2039,Independencia,Norte,2,False,16
2025-01-08 17:00:00,3679,Independencia,Norte,2,False,17
2025-01-08 18:00:00,4472,Independencia,Norte,2,False,18
2025-01-08 19:00:00,2465,Independencia,Norte,2,False,19
2025-01-08 20:00:00,1740,Independencia,Norte,2,False,20
2025-01-08 21:00:00,564,Independencia,Norte,2,False,21
2025-01-08 22:00:00,119,Independencia,Norte,2,False,22
2025-01-08 23:00:00,0,Independencia,Norte,2,False,23
2025-01-09 00:00:00,0,Independencia,Norte,3,False,0
2025-01-09 01:00:00,0,Independencia,Norte,3,False,1
2025-01-09 02:00:00,0,Independencia,Norte,3,False,2
2025-01-09 03:00:00,0,Independencia,Norte,3,False,3
2025-01-09 04:00:00,1,Independencia,Norte,3,False,4
2025-01-09 05:00:00,617,Independencia,Norte,3,False,5
2025-01-09 06:00:00,2058,Independencia,Norte,3,False,6
2025-01-09 07:00:00,4472,Independencia,Norte,3,False,7
2025-01-09 08:00:00,4457,Independencia,Norte,3,False,8
2025-01-09 09:00:00,2806,Independencia,Norte,3,False,9
2025-01-09 10:00:00,1047,Independencia,Norte,3,False,10
2025-01-09 11:00:00,665,Independencia,Norte,3,False,11
2025-01-09 12:00:00,829,Independencia,Norte,3,False,12
2025-01-09 13:00:00,695,Independencia,Norte,3,False,13
2025-01-09 14:00:00,783,Independencia,Norte,3,False,14
2025-01-09 15:00:00,1090,Independencia,Norte,3,False,15
2025-01-09 16:00:00,1718,Independencia,Norte,3,False,16
2025-01-09 17:00:00,3647,Independencia,Norte,3,False,17
2025-01-09 18:00:00,4554,Independencia,Norte,3,False,18
2025-01-09 19:00:00,2813,Independencia,Norte,3,False,19
2025-01-09 20:00:00,1630,Independencia,Norte,3,False,20
2025-01-09 21:00:00,610,Independencia,Norte,3,False,21
2025-01-09 22:00:00,97,Independencia,Norte,3,False,22
2025-01-09 23:00:00,0,Independencia,Norte,3,False,23
2025-01-10 00:00:00,0,Independencia,Norte,4,False,0
2025-01-10 01:00:00,0,Independencia,Norte,4,False,1
2025-01-10 02:00:00,0,Independencia,Norte,4,False,2
2025-01-10 03:00:00,0,Independencia,Norte,4,False,3
2025-01-10 04:00:00,1,Independencia,Norte,4,False,4
2025-01-10 05:00:00,553,Independencia,Norte,4,False,5
2025-01-10 06:00:00,2476,Independencia,Norte,4,False,6
2025-01-10 07:00:00,4565,Independencia,Norte,4,False,7
2025-01-10 08:00:00,3725,Independencia,Norte,4,False,8
2025-01-10 09:00:00,2590,Independencia,Norte,4,False,9
2025-01-10 10:00:00,1043,Independencia,Norte,4,False,10
2025-01-10 11:00:00,662,Independencia,Norte,4,False,11
2025-01-10 12:00:00,691,Independencia,Norte,4,False,12
2025-01-10 13:00:00,768,Independencia,Norte,4,False,13
2025-01-10 14:00:00,634,Independencia,Norte,4,False,14
2025-01-10 15:00:00,971,Independencia,Norte,4,False,15
2025-01-10 16:00:00,1737,Independencia,Norte,4,False,16
2025-01-10 17:00:00,3073,Independencia,Norte,4,False,17
2025-01-10 18:00:00,4143,Independencia,Norte,4,False,18
2025-01-10 19:00:00,3189,Independencia,Norte,4,False,19
2025-01-10 20:00:00,1734,Independencia,Norte,4,False,20
2025-01-10 21:00:00,417,Independencia,Norte,4,False,21
2025-01-10 22:00:00,112,Independencia,Norte,4,False,22
2025-01-10 23:00:00,0,Independencia,Norte,4,False,23
2025-01-11 00:00:00,0,Independencia,Norte,5,False,0
2025-01-11 01:00:00,0,Independencia,Norte,5,False,1
2025-01-11 02:00:00,0,Independencia,Norte,5,False,2
2025-01-11 03:00:00,0,Independencia,Norte,5,False,3
2025-01-11 04:00:00,1,Independencia,Norte,5,False,4
2025-01-11 05:00:00,336,Independencia,Norte,5,False,5
2025-01-11 06:00:00,1530,Independencia,Norte,5,False,6
2025-01-11 07:00:00,2767,Independencia,Norte,5,False,7
2025-01-11 08:00:00,3340,Independencia,Norte,5,False,8
2025-01-11 09:00:00,1777,Independencia,Norte,5,False,9
2025-01-11 10:00:00,731,Independencia,Norte,5,False,10
2025-01-11 11:00:00,698,Independencia,Norte,5,False,11
2025-01-11 12:00:00,485,Independencia,Norte,5,False,12
2025-01-11 13:00:00,548,Independencia,Norte,5,False,13
2025-01-11 14:00:00,591,Independencia,Norte,5,False,14
2025-01-11 15:00:00,806,Independencia,Norte,5,False,15
2025-01-11 16:00:00,1556,Independencia,Norte,5,False,16
2025-01-11 17:00:00,2594,Independencia,Norte,5,False,17
2025-01-11 18:00:00,2909,Independencia,Norte,5,False,18
2025-01-11 19:00:00,2383,Independencia,Norte,5,False,19
2025-01-11 20:00:00,1139,Independencia,Norte,5,False,20
2025-01-11 21:00:00,373,Independencia,Norte,5,False,21
2025-01-11 22:00:00,75,Independencia,Norte,5,False,22
2025-01-11 23:00:00,0,Independencia,Norte,5,False,23
2025-01-12 00:00:00,0,Independencia,Norte,6,False,0
2025-01-12 01:00:00,0,Independencia,Norte,6,False,1
2025-01-12 02:00:00,0,Independencia,Norte,6,False,2
2025-01-12 03:00:00,0,Independencia,Norte,6,False,3
2025-01-12 04:00:00,1,Independencia,Norte,6,False,4
2025-01-12 05:00:00,334,Independencia,Norte,6,False,5
2025-01-12 06:00:00,1230,Independencia,Norte,6,False,6
2025-01-12 07:00:00,2245,Independencia,Norte,6,False,7
2025-01-12 08:00:00,2325,Independencia,Norte,6,False,8
2025-01-12 09:00:00,1394,Independencia,Norte,6,False,9
2025-01-12 10:00:00,597,Independencia,Norte,6,False,10
2025-01-12 11:00:00,351,Independencia,Norte,6,False,11
2025-01-12 12:00:00,447,Independencia,Norte,6,False,12
2025-01-12 13:00:00,459,Independencia,Norte,6,False,13
2025-01-12 14:00:00,447,Independencia,Norte,6,False,14
2025-01-12 15:00:00,657,Independencia,Norte,6,False,15
2025-01-12 16:00:00,1148,Independencia,Norte,6,False,16
2025-01-12 17:00:00,1887,Independencia,Norte,6,False,17
2025-01-12 18:00:00,2218,Independencia,Norte,6,False,18
2025-01-12 19:00:00,1690,Independencia,Norte,6,False,19
2025-01-12 20:00:00,894,Independencia,Norte,6,False,20
2025-01-12 21:00:00,265,Independencia,Norte,6,False,21
2025-01-12 22:00:00,63,Independencia,Norte,6,False,22
2025-01-12 23:00:00,0,Independencia,Norte,6,False,23
2025-01-13 00:00:00,0,Independencia,Norte,0,False,0
2025-01-13 01:00:00,0,Independencia,Norte,0,False,1
2025-01-13 02:00:00,0,Independencia,Norte,0,False,2
2025-01-13 03:00:00,0,Independencia,Norte,0,False,3
2025-01-13 04:00:00,2,Independencia,Norte,0,False,4
2025-01-13 05:00:00,525,Independencia,Norte,0,False,5
2025-01-13 06:00:00,2033,Independencia,Norte,0,False,6
2025-01-13 07:00:00,4963,Independencia,Norte,0,False,7
2025-01-13 08:00:00,3969,Independencia,Norte,0,False,8
2025-01-13 09:00:00,2033,Independencia,Norte,0,False,9
2025-01-13 10:00:00,970,Independencia,Norte,0,False,10
2025-01-13 11:00:00,664,Independencia,Norte,0,False,11
2025-01-13 12:00:00,695,Independencia,Norte,0,False,12
2025-01-13 13:00:00,606,Independencia,Norte,0,False,13
2025-01-13 14:00:00,779,Independencia,Norte,0,False,14
2025-01-13 15:00:00,1235,Independencia,Norte,0,False,15
2025-01-13 16:00:00,2021,Independencia,Norte,0,False,16
2025-01-13 17:00:00,3266,Independencia,Norte,0,False,17
2025-01-13 18:00:00,4280,Independencia,Norte,0,False,18
2025-01-13 19:00:00,3198,Independencia,Norte,0,False,19
2025-01-13 20:00:00,1635,Independencia,Norte,0,False,20
2025-01-13 21:00:00,533,Independencia,Norte,0,False,21
2025-01-13 22:00:00,118,Independencia,Norte,0,False,22
2025-01-13 23:00:00,0,Independencia,Norte,0,False,23
2025-01-14 00:00:00,0,Independencia,Norte,1,False,0
2025-01-14 01:00:00,0,Independencia,Norte,1,False,1
2025-01-14 02:00:00,0,Independencia,Norte,1,False,2
2025-01-14 03:00:00,0,Independencia,Norte,1,False,3
2025-01-14 04:00:00,2,Independencia,Norte,1,False,4
2025-01-14 05:00:00,495,Independencia,Norte,1,False,5
2025-01-14 06:00:00,2260,Independencia,Norte,1,False,6
2025-01-14 07:00:00,4680,Independencia,Norte,1,False,7
2025-01-14 08:00:00,4918,Independencia,Norte,1,False,8
2025-01-14 09:00:00,2617,Independencia,Norte,1,False,9
2025-01-14 10:00:00,1020,Independencia,Norte,1,False,10
2025-01-14 11:00:00,779,Independencia,Norte,1,False,11
2025-01-14 12:00:00,682,Independencia,Norte,1,False,12
2025-01-14 13:00:00,754,Independencia,Norte,1,False,13
2025-01-14 14:00:00,697,Independencia,Norte,1,False,14
2025-01-14 15:00:00,1062,Independencia,Norte,1,False,15
2025-01-14 16:00:00,2255,Independencia,Norte,1,False,16
2025-01-14 17:00:00,3599,Independencia,Norte,1,False,17
2025-01-14 18:00:00,4383,Independencia,Norte,1,False,18
2025-01-14 19:00:00,3528,Independencia,Norte,1,False,19
2025-01-14 20:00:00,1614,Independencia,Norte,1,False,20
2025-01-14 21:00:00,491,Independencia,Norte,1,False,21
2025-01-14 22:00:00,94,Independencia,Norte,1,False,22
2025-01-14 23:00:00,0,Independencia,Norte,1,False,23
2025-01-15 00:00:00,0,Independencia,Norte,2,False,0
2025-01-15 01:00:00,0,Independencia,Norte,2,False,1
2025-01-15 02:00:00,0,Independencia,Norte,2,False,2
2025-01-15 03:00:00,0,Independencia,Norte,2,False,3
2025-01-15 04:00:00,1,Independencia,Norte,2,False,4
2025-01-15 05:00:00,607,Independencia,Norte,2,False,5
2025-01-15 06:00:00,2086,Independencia,Norte,2,False,6
2025-01-15 07:00:00,3645,Independencia,Norte,2,False,7
2025-01-15 08:00:00,3703,Independencia,Norte,2,False,8
2025-01-15 09:00:00,2462,Independencia,Norte,2,False,9
2025-01-15 10:00:00,1048,Independencia,Norte,2,False,10
2025-01-15 11:00:00,706,Independencia,Norte,2,False,11
2025-01-15 12:00:00,797,Independencia,Norte,2,False,12
2025-01-15 13:00:00,737,Independencia,Norte,2,False,13
2025-01-15 14:00:00,709,Independencia,Norte,2,False,14
2025-01-15 15:00:00,1005,Independencia,Norte,2,False,15
2025-01-15 16:00:00,2174,Independencia,Norte,2,False,16
2025-01-15 17:00:00,2966,Independencia,Norte,2,False,17
2025-01-15 18:00:00,4077,Independencia,Norte,2,False,18
2025-01-15 19:00:00,3239,Independencia,Norte,2,False,19
2025-01-15 20:00:00,1792,Independencia,Norte,2,False,20
2025-01-15 21:00:00,544,Independencia,Norte,2,False,21
2025-01-15 22:00:00,105,Independencia,Norte,2,False,22
2025-01-15 23:00:00,0,Independencia,Norte,2,False,23
2025-01-16 00:00:00,0,Independencia,Norte,3,False,0
2025-01-16 01:00:00,0,Independencia,Norte,3,False,1
2025-01-16 02:00:00,0,Independencia,Norte,3,False,2
2025-01-16 03:00:00,0,Independencia,Norte,3,False,3
2025-01-16 04:00:00,2,Independencia,Norte,3,False,4
2025-01-16 05:00:00,558,Independencia,Norte,3,False,5
2025-01-16 06:00:00,2346,Independencia,Norte,3,False,6
2025-01-16 07:00:00,4749,Independencia,Norte,3,False,7
2025-01-16 08:00:00,4469,Independencia,Norte,3,False,8
2025-01-16 09:00:00,2387,Independencia,Norte,3,False,9
2025-01-16 10:00:00,1059,Independencia,Norte,3,False,10
2025-01-16 11:00:00,627,Independencia,Norte,3,False,11
2025-01-16 12:00:00,687,Independencia,Norte,3,False,12
2025-01-16 13:00:00,774,Independencia,Norte,3,False,13
2025-01-16 14:00:00,779,Independencia,Norte,3,False,14
2025-01-16 15:00:00,970,Independencia,Norte,3,False,15
2025-01-16 16:00:00,1809,Independencia,Norte,3,False,16
2025-01-16 17:00:00,3074,Independencia,Norte,3,False,17
2025-01-16 18:00:00,3720,Independencia,Norte,3,False,18
2025-01-16 19:00:00,3221,Independencia,Norte,3,False,19
2025-01-16 20:00:00,1821,Independencia,Norte,3,False,20
2025-01-16 21:00:00,609,Independencia,Norte,3,False,21
2025-01-16 22:00:00,105,Independencia,Norte,3,False,22
2025-01-16 23:00:00,0,Independencia,Norte,3,False,23
2025-01-17 00:00:00,0,Independencia,Norte,4,False,0
2025-01-17 01:00:00,0,Independencia,Norte,4,False,1
2025-01-17 02:00:00,0,Independencia,Norte,4,False,2
2025-01-17 03:00:00,0,Independencia,Norte,4,False,3
2025-01-17 04:00:00,2,Independencia,Norte,4,False,4
2025-01-17 05:00:00,536,Independencia,Norte,4,False,5
2025-01-17 06:00:00,2198,Independencia,Norte,4,False,6
2025-01-17 07:00:00,3916,Independencia,Norte,4,False,7
2025-01-17 08:00:00,4240,Independencia,Norte,4,False,8
2025-01-17 09:00:00,2146,Independencia,Norte,4,False,9
2025-01-17 10:00:00,1067,Independencia,Norte,4,False,10
2025-01-17 11:00:00,683,Independencia,Norte,4,False,11
2025-01-17 12:00:00,742,Independencia,Norte,4,False,12
2025-01-17 13:00:00,705,Independencia,Norte,4,False,13
2025-01-17 14:00:00,770,Independencia,Norte,4,False,14
2025-01-17 15:00:00,1226,Independencia,Norte,4,False,15
2025-01-17 16:00:00,1860,Independencia,Norte,4,False,16
2025-01-17 17:00:00,3506,Independencia,Norte,4,False,17
2025-01-17 18:00:00,3749,Independencia,Norte,4,False,18
2025-01-17 19:00:00,3133,Independencia,Norte,4,False,19
2025-01-17 20:00:00,1703,Independencia,Norte,4,False,20
2025-01-17 21:00:00,553,Independencia,Norte,4,False,21
2025-01-17 22:00:00,124,Independencia,Norte,4,False,22
2025-01-17 23:00:00,0,Independencia,Norte,4,False,23
2025-01-18 00:00:00,0,Independencia,Norte,5,False,0
2025-01-18 01:00:00,0,Independencia,Norte,5,False,1
2025-01-18 02:00:00,0,Independencia,Norte,5,False,2
2025-01-18 03:00:00,0,Independencia,Norte,5,False,3
2025-01-18 04:00:00,1,Independencia,Norte,5,False,4
2025-01-18 05:00:00,402,Independencia,Norte,5,False,5
2025-01-18 06:00:00,1747,Independencia,Norte,5,False,6
2025-01-18 07:00:00,2858,Independencia,Norte,5,False,7
2025-01-18 08:00:00,3225,Independencia,Norte,5,False,8
2025-01-18 09:00:00,1729,Independencia,Norte,5,False,9
2025-01-18 10:00:00,810,Independencia,Norte,5,False,10
2025-01-18 11:00:00,500,Independencia,Norte,5,False,11
2025-01-18 12:00:00,541,Independencia,Norte,5,False,12
2025-01-18 13:00:00,541,Independencia,Norte,5,False,13
2025-01-18 14:00:00,622,Independencia,Norte,5,False,14
2025-01-18 15:00:00,816,Independencia,Norte,5,False,15
2025-01-18 16:00:00,1515,Independencia,Norte,5,False,16
2025-01-18 17:00:00,2511,Independencia,Norte,5,False,17
2025-01-18 18:00:00,2779,Independencia,Norte,5,False,18
2025-01-18 19:00:00,2173,Independencia,Norte,5,False,19
2025-01-18 20:00:00,1254,Independencia,Norte,5,False,20
2025-01-18 21:00:00,346,Independencia,Norte,5,False,21
2025-01-18 22:00:00,86,Independencia,Norte,5,False,22
2025-01-18 23:00:00,0,Independencia,Norte,5,False,23
2025-01-19 00:00:00,0,Independencia,Norte,6,False,0
2025-01-19 01:00:00,0,Independencia,Norte,6,False,1
2025-01-19 02:00:00,0,Independencia,Norte,6,False,2
2025-01-19 03:00:00,0,Independencia,Norte,6,False,3
2025-01-19 04:00:00,1,Independencia,Norte,6,False,4
2025-01-19 05:00:00,334,Independencia,Norte,6,False,5
2025-01-19 06:00:00,1252,Independencia,Norte,6,False,6
2025-01-19 07:00:00,2459,Independencia,Norte,6,False,7
2025-01-19 08:00:00,2656,Independencia,Norte,6,False,8
2025-01-19 09:00:00,1166,Independencia,Norte,6,False,9
2025-01-19 10:00:00,567,Independencia,Norte,6,False,10
2025-01-19 11:00:00,400,Independencia,Norte,6,False,11
2025-01-19 12:00:00,359,Independencia,Norte,6,False,12
2025-01-19 13:00:00,401,Independencia,Norte,6,False,13
2025-01-19 14:00:00,418,Independencia,Norte,6,False,14
2025-01-19 15:00:00,562,Independencia,Norte,6,False,15
2025-01-19 16:00:00,984,Independencia,Norte,6,False,16
2025-01-19 17:00:00,1699,Independencia,Norte,6,False,17
2025-01-19 18:00:00,2137,Independencia,Norte,6,False,18
2025-01-19 19:00:00,1814,Independencia,Norte,6,False,19
2025-01-19 20:00:00,903,Independencia,Norte,6,False,20
2025-01-19 21:00:00,302,Independencia,Norte,6,False,21
2025-01-19 22:00:00,62,Independencia,Norte,6,False,22
2025-01-19 23:00:00,0,Independencia,Norte,6,False,23
